date,n_orders,total_revenue_usd,avg_order_value_usd,avg_discount_pct,n_unique_customers,n_returns,return_rate,total_spend_usd,total_impressions,total_clicks,total_conversions_marketing,total_attributed_revenue_usd,avg_roas,sessions,unique_visitors,bounce_rate,pages_per_session,avg_session_duration_sec,conversion_rate,conversions_web,total_stock_on_hand,total_units_sold,n_stockouts,n_reorders,economic_index,marketing_pressure,consumer_sentiment,seasonal_index,inventory_health,anomaly_flag,anomaly_event,anomaly_kpi,n_orders_rolling_mean,n_orders_rolling_std,n_orders_z_score,n_orders_wow_change,n_orders_mom_change,n_orders_lag_1,total_revenue_usd_rolling_mean,total_revenue_usd_rolling_std,total_revenue_usd_z_score,total_revenue_usd_wow_change,total_revenue_usd_mom_change,total_revenue_usd_lag_1,avg_order_value_usd_rolling_mean,avg_order_value_usd_rolling_std,avg_order_value_usd_z_score,avg_order_value_usd_wow_change,avg_order_value_usd_mom_change,avg_order_value_usd_lag_1,avg_discount_pct_rolling_mean,avg_discount_pct_rolling_std,avg_discount_pct_z_score,avg_discount_pct_wow_change,avg_discount_pct_mom_change,avg_discount_pct_lag_1,n_unique_customers_rolling_mean,n_unique_customers_rolling_std,n_unique_customers_z_score,n_unique_customers_wow_change,n_unique_customers_mom_change,n_unique_customers_lag_1,n_returns_rolling_mean,n_returns_rolling_std,n_returns_z_score,n_returns_wow_change,n_returns_mom_change,n_returns_lag_1,return_rate_rolling_mean,return_rate_rolling_std,return_rate_z_score,return_rate_wow_change,return_rate_mom_change,return_rate_lag_1,total_spend_usd_rolling_mean,total_spend_usd_rolling_std,total_spend_usd_z_score,total_spend_usd_wow_change,total_spend_usd_mom_change,total_spend_usd_lag_1,total_impressions_rolling_mean,total_impressions_rolling_std,total_impressions_z_score,total_impressions_wow_change,total_impressions_mom_change,total_impressions_lag_1,total_clicks_rolling_mean,total_clicks_rolling_std,total_clicks_z_score,total_clicks_wow_change,total_clicks_mom_change,total_clicks_lag_1,total_conversions_marketing_rolling_mean,total_conversions_marketing_rolling_std,total_conversions_marketing_z_score,total_conversions_marketing_wow_change,total_conversions_marketing_mom_change,total_conversions_marketing_lag_1,total_attributed_revenue_usd_rolling_mean,total_attributed_revenue_usd_rolling_std,total_attributed_revenue_usd_z_score,total_attributed_revenue_usd_wow_change,total_attributed_revenue_usd_mom_change,total_attributed_revenue_usd_lag_1,avg_roas_rolling_mean,avg_roas_rolling_std,avg_roas_z_score,avg_roas_wow_change,avg_roas_mom_change,avg_roas_lag_1,sessions_rolling_mean,sessions_rolling_std,sessions_z_score,sessions_wow_change,sessions_mom_change,sessions_lag_1,unique_visitors_rolling_mean,unique_visitors_rolling_std,unique_visitors_z_score,unique_visitors_wow_change,unique_visitors_mom_change,unique_visitors_lag_1,bounce_rate_rolling_mean,bounce_rate_rolling_std,bounce_rate_z_score,bounce_rate_wow_change,bounce_rate_mom_change,bounce_rate_lag_1,pages_per_session_rolling_mean,pages_per_session_rolling_std,pages_per_session_z_score,pages_per_session_wow_change,pages_per_session_mom_change,pages_per_session_lag_1,avg_session_duration_sec_rolling_mean,avg_session_duration_sec_rolling_std,avg_session_duration_sec_z_score,avg_session_duration_sec_wow_change,avg_session_duration_sec_mom_change,avg_session_duration_sec_lag_1,conversion_rate_rolling_mean,conversion_rate_rolling_std,conversion_rate_z_score,conversion_rate_wow_change,conversion_rate_mom_change,conversion_rate_lag_1,conversions_web_rolling_mean,conversions_web_rolling_std,conversions_web_z_score,conversions_web_wow_change,conversions_web_mom_change,conversions_web_lag_1,total_stock_on_hand_rolling_mean,total_stock_on_hand_rolling_std,total_stock_on_hand_z_score,total_stock_on_hand_wow_change,total_stock_on_hand_mom_change,total_stock_on_hand_lag_1,total_units_sold_rolling_mean,total_units_sold_rolling_std,total_units_sold_z_score,total_units_sold_wow_change,total_units_sold_mom_change,total_units_sold_lag_1,n_stockouts_rolling_mean,n_stockouts_rolling_std,n_stockouts_z_score,n_stockouts_wow_change,n_stockouts_mom_change,n_stockouts_lag_1,n_reorders_rolling_mean,n_reorders_rolling_std,n_reorders_z_score,n_reorders_wow_change,n_reorders_mom_change,n_reorders_lag_1,inventory_health_rolling_mean,inventory_health_rolling_std,inventory_health_z_score,inventory_health_wow_change,inventory_health_mom_change,inventory_health_lag_1
2025-08-04,225,14091.53,62.63,0.071,161,18,0.08,12157.07,1316593,43356,4194,728047.78,59.887,8485,6649,0.444,3.63,193.0,0.0252,213,51587,327,0,4,0.2543,0.01393,-0.04709,0.10765,0.10581,0,,,218.8571,3.671,1.6734,0.0714,0.1538,221.0,13448.1971,367.2156,1.7519,0.103,0.3549,13679.89,61.4386,0.6572,1.813,0.0296,0.1742,61.9,0.0701,0.0004,2.2678,0.0143,0.0143,0.07,167.4286,12.5546,-0.512,-0.0473,-0.0242,147.0,17.2857,0.488,1.4639,0.125,0.2,18.0,0.079,0.0015,0.7141,0.0499,0.0403,0.0814,12669.9743,473.601,-1.083,0.0015,-0.1089,12642.29,1704723.8571,589072.8053,-0.6589,-0.2201,-0.3026,2369603.0,52244.7143,30047.4956,-0.2958,-0.2075,-0.3829,98582.0,3546.0,1183.0492,0.5477,-0.1866,-0.1176,3919.0,355152.6171,207430.7238,1.7977,0.223,-0.0374,390068.75,28.1744,17.0301,1.8621,0.2212,0.0802,30.854,8406.2857,36.0311,2.1846,0.0108,0.0291,8402.0,6673.7143,420.9805,-0.0587,-0.0443,0.0877,7098.0,0.4291,0.0383,0.3875,-0.1048,-0.039,0.432,3.3057,0.2953,1.098,0.0614,0.3011,3.41,189.1571,11.8295,0.3249,0.1655,-0.1426,177.3,0.0244,0.0005,1.4768,0.12,0.0769,0.0248,205.0,4.9666,1.6108,0.133,0.1094,208.0,52861.4286,849.565,-1.5001,-0.0174,0.003,53236.0,402.1429,45.3153,-1.6582,-0.2652,-0.0603,445.0,0.0,0.0,,,,0.0,2.2857,1.496,1.1459,1.0,,4.0,0.1908,0.0566,-1.5001,-0.3655,0.1084,0.2158
2025-08-05,220,13561.86,61.64,0.07,135,17,0.0773,13943.07,2180199,43885,2852,547624.24,39.276,8388,6628,0.41,3.87,206.8,0.0248,208,50198,463,0,4,0.22149,-0.01665,-0.03477,0.10584,0.01324,0,,,219.5714,3.2587,0.1315,0.0233,0.1518,225.0,13517.2543,329.6248,0.1353,0.037,0.3768,14091.53,61.5543,0.6011,0.1426,0.0133,0.1953,62.63,0.0701,0.0004,-0.378,0.0,0.0,0.071,162.2857,17.3178,-1.5756,-0.2105,0.0227,161.0,17.2857,0.488,-0.5855,0.0,0.1333,18.0,0.0787,0.0016,-0.8837,-0.0228,-0.0153,0.08,12866.2014,669.1942,1.6092,0.1093,0.0609,12157.07,1765212.7143,616413.7394,0.6732,0.241,0.6335,1316593.0,46092.1429,25875.8341,-0.0853,-0.4953,0.0496,43356.0,3413.0,1204.1094,-0.4659,-0.2461,-0.2608,4194.0,410076.81,198842.7187,0.6917,2.3565,1.5785,728047.78,31.931,15.9882,0.4594,2.0259,1.4304,59.887,8405.8571,36.2603,-0.4925,-0.0004,0.0233,8485.0,6736.1429,366.3202,-0.2952,0.0706,-0.0784,6649.0,0.4321,0.0354,-0.6258,0.054,0.0567,0.444,3.4671,0.2378,1.694,0.4124,0.2056,3.63,190.9,13.5401,1.1743,0.0627,0.4888,193.0,0.0246,0.0005,0.4921,0.0377,0.0464,0.0252,206.1429,4.5251,0.4104,0.04,0.0722,213.0,52369.8571,1233.4437,-1.7608,-0.0642,-0.0268,51587.0,408.8571,50.8541,1.0647,0.113,0.1432,327.0,0.0,0.0,,,,0.0,2.8571,1.215,0.9406,,3.0,4.0,0.158,0.0822,-1.7606,-0.9454,-0.8745,0.1058
2025-08-06,217,13043.73,60.11,0.07,134,17,0.0783,11459.21,1992263,63702,6260,413448.92,36.08,8344,6551,0.407,3.13,207.7,0.0249,207,49148,444,0,5,0.17031,-0.00674,-0.00168,0.10399,-0.05679,0,,,219.2857,3.4017,-0.6719,-0.0091,0.1302,220.0,13463.7257,375.57,-1.1183,-0.0279,0.2845,13561.86,61.3886,0.8145,-1.5697,-0.0189,0.1365,61.64,0.0701,0.0004,-0.378,0.0,0.0,0.07,157.4286,20.0071,-1.171,-0.2024,0.1652,135.0,17.2857,0.488,-0.5855,0.0,0.0625,17.0,0.0788,0.0015,-0.328,0.009,-0.06,0.0773,12643.25,846.0679,-1.3995,-0.1199,-0.186,13943.07,1896158.2857,537868.48,0.1787,0.8522,-0.0678,2180199.0,48634.1429,26715.1441,0.564,0.3876,-0.1311,43885.0,3675.5714,1597.0806,1.6182,0.4156,-0.2632,2852.0,412718.8757,198731.1345,0.0037,0.0468,-0.7189,547624.24,32.7517,16.04,0.2075,0.1894,-0.6547,39.276,8398.0,43.2743,-1.2479,-0.0065,0.0137,8388.0,6686.1429,363.9466,-0.3713,-0.0507,-0.0639,6628.0,0.4189,0.0196,-0.605,-0.186,-0.1503,0.41,3.4343,0.2689,-1.1314,-0.0685,-0.1698,3.87,192.6714,14.9494,1.0053,0.0635,0.1042,206.8,0.0246,0.0005,0.5671,0.0163,0.0826,0.0248,206.4286,4.504,0.1269,0.0098,0.0952,208.0,51764.4286,1628.4098,-1.6067,-0.0794,-0.0358,50198.0,407.0,49.0068,0.755,-0.0284,0.4051,463.0,0.0,0.0,,,,0.0,3.4286,1.1339,1.3859,4.0,1.5,4.0,0.1176,0.1086,-1.6068,-1.2515,-1.8769,0.0132
2025-08-07,214,12813.29,59.88,0.07,155,17,0.0794,13172.77,1157152,27523,2524,164391.7,12.48,8334,6464,0.452,3.2,188.4,0.0243,202,50254,522,0,4,0.16251,-0.04363,-0.03131,0.10212,0.01694,0,,,218.5714,3.9521,-1.1567,-0.0228,0.1505,217.0,13369.18,448.4569,-1.2396,-0.0491,0.346,13043.73,61.1529,0.9872,-1.2893,-0.0268,0.17,60.11,0.0701,0.0004,-0.378,0.0,0.0,0.07,153.8571,17.3631,0.0658,-0.1389,0.3025,134.0,17.2857,0.488,-0.5855,0.0,0.1333,17.0,0.0791,0.0014,0.2385,0.0232,-0.0149,0.0783,12596.6786,798.7782,0.7212,-0.0242,0.0536,11459.21,1692581.4286,503521.1069,-1.0634,-0.5519,-0.3279,1992263.0,46622.1429,27839.2892,-0.686,-0.3385,-0.5883,63702.0,3616.5714,1636.0654,-0.6678,-0.1406,-0.5857,6260.0,380166.9114,220149.4207,-0.9801,-0.5809,-0.6274,413448.92,30.3833,17.8032,-1.0056,-0.5705,-0.6464,36.08,8388.1429,49.3742,-1.0966,-0.0082,0.0183,8344.0,6705.0,345.491,-0.6976,0.0208,0.0882,6551.0,0.4273,0.0193,1.2798,0.1501,0.0203,0.407,3.4386,0.2642,-0.9029,0.0095,0.0423,3.13,193.5429,14.4122,-0.3568,0.0335,0.0409,207.7,0.0246,0.0005,-0.6441,-0.0041,0.0658,0.0249,206.0,4.7958,-0.8341,-0.0146,0.086,207.0,51473.2857,1699.0206,-0.7176,-0.039,0.0023,49148.0,423.4286,65.5054,1.5048,0.2826,0.1348,444.0,0.0,0.0,,,,0.0,3.7143,0.9512,0.3004,1.0,1.0,5.0,0.0982,0.1133,-0.7177,-0.8891,0.8453,-0.0568
2025-08-08,228,13935.96,61.12,0.083,168,18,0.0789,13587.58,2594792,48197,5437,244744.2,18.012,9010,7596,0.394,3.22,208.7,0.027,243,49957,512,0,3,0.20409,0.13483,-0.01304,0.10021,-0.00287,0,,,219.8571,5.3363,1.5259,0.0411,0.2324,214.0,13446.72,497.537,0.9833,0.0405,0.4735,12813.29,61.1471,0.9873,-0.0275,-0.0007,0.1956,59.88,0.072,0.0049,2.2611,0.1857,0.1857,0.07,151.5714,13.3149,1.2339,-0.087,0.4237,155.0,17.4286,0.5345,1.069,0.0588,0.2,17.0,0.0792,0.0013,-0.2648,0.0168,-0.0271,0.0794,12731.4643,883.2467,0.9693,0.0746,-0.0254,13172.77,1900649.2857,536179.4253,1.2946,1.2795,1.0148,1157152.0,51765.2857,23388.9031,-0.1526,2.9522,0.057,27523.0,4232.1429,1324.6845,0.9095,3.82,0.2018,2524.0,404262.72,188236.0579,-0.8474,2.2172,-0.344,164391.7,32.0969,15.4947,-0.909,1.9935,-0.327,12.48,8476.8571,240.2224,2.2194,0.074,0.1013,8334.0,6891.2857,427.5082,1.6484,0.2072,0.1107,6464.0,0.4256,0.0219,-1.4431,-0.0296,-0.1166,0.452,3.4314,0.2701,-0.7826,-0.0153,-0.0153,3.2,193.7,14.5959,1.0277,0.0053,0.0938,188.4,0.025,0.001,1.9941,0.0976,0.2054,0.0243,211.2857,14.7842,2.1452,0.1796,0.3279,202.0,51163.7143,1757.1225,-0.6868,-0.0416,-0.0177,50254.0,439.2857,72.2581,1.0063,0.2768,0.1106,522.0,0.0,0.0,,,,0.0,3.7143,0.9512,-0.7509,0.0,-0.25,4.0,0.0776,0.1171,-0.6869,-1.0203,-1.0502,0.0169
2025-08-09,225,13703.83,60.91,0.079,181,18,0.08,12751.27,2449915,80252,5734,617717.81,48.444,8784,6887,0.44,3.46,180.8,0.0263,231,49334,393,0,4,0.19686,0.08976,-0.04746,0.09827,-0.04435,0,,,221.4286,4.9281,0.7247,0.0514,0.148,228.0,13547.1557,462.2211,0.339,0.0541,0.3323,13935.96,61.17,0.9784,-0.2657,0.0026,0.1606,61.12,0.0733,0.0054,1.0568,0.1286,0.1286,0.083,154.4286,17.242,1.5411,0.1242,0.1753,168.0,17.5714,0.5345,0.8018,0.0588,0.125,18.0,0.0793,0.0013,0.5062,0.0076,-0.0196,0.0789,12816.18,846.792,-0.0767,0.0488,-0.0485,13587.58,2008645.2857,563065.0704,0.7837,0.4463,0.9602,2594792.0,57928.1429,24539.6047,0.9097,1.1624,0.2848,48197.0,4417.1429,1443.488,0.9123,0.2917,-0.196,5437.0,443720.4857,201380.2699,0.864,0.8088,-0.5279,244744.2,35.0047,16.4949,0.8148,0.7247,-0.5038,18.012,8535.2857,260.226,0.9558,0.0488,0.0693,9010.0,6839.0,397.2036,0.1208,-0.0505,0.023,7596.0,0.4256,0.0219,0.6595,0.0,0.0732,0.394,3.4171,0.2648,0.1618,-0.0281,0.0087,3.22,194.6714,13.2285,-1.0486,0.0391,-0.0066,208.7,0.0253,0.001,1.0097,0.1097,0.0735,0.027,216.0,15.0997,0.9934,0.1667,0.1493,243.0,50530.5714,1431.4766,-0.8359,-0.0824,-0.011,49957.0,443.7143,67.5271,-0.751,0.0856,0.0856,512.0,0.0,0.0,,,,0.0,4.0,0.5774,0.0,1.0,0.0,3.0,0.0354,0.0954,-0.8356,-1.1766,-4.6139,-0.0029
2025-08-10,231,14512.45,62.82,0.082,178,19,0.0823,13666.41,2687451,41806,3233,162032.87,11.856,8963,7611,0.467,3.37,172.0,0.0268,240,49766,413,0,2,0.26082,0.1171,-0.05789,0.09631,-0.01556,0,,,222.8571,6.0945,1.3361,0.0452,0.1907,225.0,13666.0929,591.1912,1.4316,0.0609,0.4307,13703.83,61.3014,1.141,1.3309,0.0149,0.2014,60.91,0.075,0.0061,1.156,0.1714,0.1714,0.079,158.8571,18.9159,1.012,0.2109,0.5214,181.0,17.7143,0.7559,1.7008,0.0556,0.1875,18.0,0.0795,0.0016,1.7994,0.0111,-0.0024,0.08,12962.4829,898.625,0.7833,0.081,0.0271,12751.27,2054052.1429,608044.391,1.0417,0.1341,0.5594,2449915.0,49817.2857,17126.1912,-0.4678,-0.5759,-0.4434,80252.0,4319.1429,1504.9233,-0.7217,-0.175,0.1542,5734.0,411143.9314,228168.3806,-1.0918,-0.5846,0.3704,617717.81,32.2907,18.7063,-1.0924,-0.6157,0.3342,48.444,8615.4286,296.2318,1.1733,0.0668,0.092,8784.0,6912.2857,489.546,1.4273,0.0723,0.1857,6887.0,0.4306,0.027,1.3496,0.081,-0.095,0.44,3.4114,0.2654,-0.1561,-0.0117,0.2255,3.46,193.9143,14.4808,-1.5133,-0.0299,-0.016,180.8,0.0256,0.0011,1.1082,0.0806,0.1213,0.0263,220.5714,16.9986,1.143,0.1538,0.2245,231.0,50034.8571,799.9843,-0.3361,-0.0652,-0.0275,49334.0,439.1429,68.5017,-0.3816,-0.0719,0.1667,393.0,0.0,0.0,,,,0.0,3.7143,0.9512,-1.8023,-0.5,-0.5,4.0,0.0023,0.0533,-0.3358,-1.0721,-1.1988,-0.0444
2025-08-11,229,14120.06,61.66,0.083,180,18,0.0786,14460.67,2530453,69015,2199,219324.66,15.167,8994,7819,0.388,3.35,162.3,0.027,242,50693,332,0,3,0.22199,0.1309,-0.05734,0.09431,0.04627,0,,,223.4286,6.5027,0.8568,0.0178,0.1865,231.0,13670.1686,594.701,0.7565,0.002,0.3515,14512.45,61.1629,1.0034,0.4955,-0.0155,0.1391,62.82,0.0767,0.0064,0.9788,0.169,0.1857,0.082,161.5714,20.5658,0.8961,0.118,0.5,178.0,17.7143,0.7559,0.378,0.0,0.125,19.0,0.0793,0.0016,-0.4137,-0.0175,-0.0519,0.0823,13291.5686,973.221,1.2013,0.1895,0.1228,13666.41,2227460.7143,530868.1489,0.5707,0.922,0.0403,2687451.0,53482.8571,18223.5547,0.8523,0.5918,0.2638,41806.0,4034.1429,1707.8024,-1.0746,-0.4757,-0.5973,3233.0,338469.2,187865.2562,-0.6342,-0.6987,-0.4012,162032.87,25.9021,14.9751,-0.7169,-0.7467,-0.4667,11.856,8688.1429,320.3677,0.9547,0.06,0.0894,8963.0,7079.4286,576.655,1.2825,0.176,0.1284,7611.0,0.4226,0.0304,-1.1361,-0.1261,-0.1261,0.467,3.3714,0.2475,-0.0866,-0.0771,0.1242,3.37,189.5286,18.8067,-1.4478,-0.1591,-0.1638,172.0,0.0259,0.0012,0.9681,0.0714,0.1947,0.0268,224.7143,18.3277,0.9431,0.1362,0.3011,240.0,49907.1429,540.0119,1.4553,-0.0173,-0.0331,49766.0,439.8571,67.1502,-1.6062,0.0153,-0.1902,413.0,0.0,0.0,,,,0.0,3.5714,0.9759,-0.5855,-0.25,-0.25,2.0,-0.0062,0.036,1.456,-0.5627,-0.7146,-0.0156
2025-08-12,225,13866.71,61.63,0.076,188,18,0.08,13744.44,1901399,52532,5818,770868.34,56.086,8658,6921,0.376,2.84,175.5,0.0259,224,50512,520,0,4,0.22099,0.06193,-0.00894,0.09229,0.03416,0,,,224.1429,6.3358,0.1353,0.0227,0.1719,229.0,13713.7186,596.6066,0.2564,0.0225,0.3597,14120.06,61.1614,1.0026,0.4673,-0.0002,0.1602,61.66,0.0776,0.0057,-0.2737,0.0857,0.0857,0.083,169.1429,18.8364,1.0011,0.3926,0.2129,180.0,17.8571,0.6901,0.207,0.0588,0.125,18.0,0.0796,0.0013,0.266,0.0349,-0.0396,0.0786,13263.1929,953.7607,0.5046,-0.0142,0.1505,14460.67,2187632.1429,545268.178,-0.5249,-0.1279,0.1398,2530453.0,54718.1429,17751.4855,-0.1232,0.197,-0.1416,69015.0,4457.8571,1733.3726,0.7847,1.04,2.1347,2199.0,370361.2143,240784.6924,1.6633,0.4077,5.4904,219324.66,28.3036,18.4272,1.5077,0.428,4.6413,15.167,8726.7143,293.3205,-0.2343,0.0322,0.0524,8994.0,7121.2857,548.3663,-0.3652,0.0442,0.0243,7819.0,0.4177,0.0351,-1.1877,-0.0829,0.0162,0.388,3.2243,0.204,-1.8835,-0.2661,-0.1097,3.35,185.0571,17.7045,-0.5398,-0.1514,-0.0685,162.3,0.026,0.0011,-0.1205,0.0444,0.1212,0.027,227.0,16.8325,-0.1782,0.0769,0.1789,242.0,49952.0,579.7767,0.9659,0.0063,-0.0082,50693.0,448.0,73.5731,0.9786,0.1231,0.1017,332.0,0.0,0.0,,,,0.0,3.5714,0.9759,0.4392,0.0,-0.3333,3.0,-0.0032,0.0387,0.9657,1.5801,-0.4489,0.0463
2025-08-13,216,12616.86,58.41,0.076,181,16,0.0741,13997.71,2039940,45644,4099,710520.26,50.76,8540,7222,0.429,3.28,199.3,0.0258,220,49770,399,0,3,0.11371,0.05613,0.09094,0.09024,-0.01533,0,,,224.0,6.532,-1.2247,-0.0046,0.1551,225.0,13652.7371,690.8714,-1.4994,-0.0327,0.2584,13866.71,60.9186,1.4191,-1.7677,-0.0283,0.0895,61.63,0.0784,0.0048,-0.5069,0.0857,0.0857,0.076,175.8571,10.9458,0.4698,0.3507,0.1603,188.0,17.7143,0.9512,-1.8023,-0.0588,0.0667,18.0,0.079,0.0025,-1.9846,-0.0536,-0.0761,0.08,13625.8357,551.1426,0.6747,0.2215,0.0194,13744.44,2194443.1429,542712.8545,-0.2847,0.0239,0.2064,1901399.0,52138.4286,17539.1815,-0.3703,-0.2835,0.0828,52532.0,4149.1429,1540.639,-0.0325,-0.3452,0.9538,5818.0,412799.9771,273589.685,1.0882,0.7185,2.6739,770868.34,30.4007,20.2089,1.0074,0.4069,2.6041,56.086,8754.7143,257.9165,-0.8325,0.0235,0.0367,8658.0,7217.1429,487.3108,0.01,0.1024,0.0222,6921.0,0.4209,0.035,0.2327,0.0541,-0.0228,0.376,3.2457,0.2003,0.1712,0.0479,0.097,2.84,183.8571,16.1285,0.9575,-0.0404,0.1441,175.5,0.0262,0.001,-0.3731,0.0361,0.2056,0.0259,228.8571,14.8597,-0.5961,0.0628,0.25,224.0,50040.8571,474.0402,-0.5714,0.0127,-0.0481,50512.0,441.5714,75.9097,-0.5608,-0.1014,0.1208,520.0,0.0,0.0,,,,0.0,3.2857,0.7559,-0.378,-0.4,2.0,4.0,0.0028,0.0316,-0.5721,0.7301,-1.1005,0.0342
2025-08-14,212,12209.98,57.59,0.073,144,16,0.0755,12204.29,1998381,80680,5292,616437.03,50.51,8380,6210,0.369,2.73,176.1,0.0254,212,50022,315,0,1,0.08647,0.02805,0.094,0.08817,0.0015,0,,,223.7143,7.0643,-1.6582,-0.0093,0.0984,216.0,13566.55,835.5337,-1.6236,-0.0471,0.157,12616.86,60.5914,1.8857,-1.5917,-0.0382,0.0532,58.41,0.0789,0.004,-1.4731,0.0429,0.0429,0.076,174.2857,14.6141,-2.0724,-0.071,0.1901,181.0,17.5714,1.1339,-1.3859,-0.0588,0.0,16.0,0.0785,0.0028,-1.0615,-0.0491,-0.0893,0.0741,13487.4814,764.2076,-1.6791,-0.0735,0.0219,13997.71,2314618.7143,323675.6935,-0.977,0.727,0.4395,2039940.0,59732.2857,16587.0061,1.2629,1.9314,4.5668,45644.0,4544.5714,1403.0857,0.5327,1.0967,2.1765,4099.0,477377.8814,258094.6633,0.5388,2.7498,5.1863,710520.26,35.8336,19.6936,0.7452,3.0473,5.0535,50.76,8761.2857,245.7076,-1.5518,0.0055,0.014,8540.0,7180.8571,557.1844,-1.7424,-0.0393,-0.0381,7222.0,0.409,0.0367,-1.09,-0.1836,-0.1379,0.429,3.1786,0.2808,-1.5975,-0.1469,-0.2521,3.28,182.1,16.2209,-0.3699,-0.0653,0.0439,199.3,0.0263,0.0006,-1.4312,0.0453,0.1441,0.0258,230.2857,12.0653,-1.5156,0.0495,0.1585,220.0,50007.7143,464.6722,0.0307,-0.0046,-0.0251,49770.0,412.0,79.5864,-1.2188,-0.3966,-0.2889,399.0,0.0,0.0,,,,0.0,2.8571,1.069,-1.7372,-0.75,-0.6667,3.0,0.0005,0.031,0.0308,-0.9115,-0.9828,-0.0153
2025-08-15,211,12057.69,57.15,0.074,136,16,0.0758,13641.75,1570709,63270,7268,958530.72,70.264,8434,6727,0.418,3.54,168.7,0.0256,215,50784,390,0,3,0.07152,0.04271,0.10416,0.08607,0.0523,0,,,221.2857,8.1795,-1.2575,-0.0746,0.0821,212.0,13298.2257,985.301,-1.259,-0.1348,0.1341,12209.98,60.0243,2.2601,-1.2718,-0.065,0.0482,57.59,0.0776,0.0039,-0.9236,-0.1084,0.0571,0.073,169.7143,20.6617,-1.6317,-0.1905,0.1624,144.0,17.2857,1.2536,-1.0256,-0.1111,0.0,16.0,0.078,0.003,-0.7537,-0.0393,-0.0767,0.0755,13495.22,765.663,0.1914,0.004,0.0006,12204.29,2168321.1429,398681.0472,-1.499,-0.3947,-0.0284,1998381.0,61885.5714,15799.6243,0.0876,0.3127,1.5231,80680.0,4806.1429,1729.8167,1.4232,0.3368,3.0355,5292.0,579347.3843,289908.6923,1.3079,2.9165,1.841,616437.03,43.2981,21.6211,1.2472,2.901,1.8392,50.51,8679.0,244.981,-1.0001,-0.0639,0.0213,8380.0,7056.7143,545.9685,-0.6039,-0.1144,0.1294,6210.0,0.4124,0.0362,0.154,0.0609,-0.05,0.369,3.2243,0.3129,1.0091,0.0994,0.0663,2.73,176.3857,11.7056,-0.6566,-0.1917,0.0544,176.1,0.0261,0.0006,-0.8477,-0.0519,0.1179,0.0254,226.2857,11.7858,-0.9576,-0.1152,0.1376,212.0,50125.8571,547.3976,1.2023,0.0166,-0.03,50022.0,394.5714,66.2844,-0.069,-0.2383,0.1017,315.0,0.0,0.0,,,,0.0,2.8571,1.069,0.1336,0.0,0.5,1.0,0.0084,0.0365,1.2021,19.223,-0.667,0.0015
2025-08-16,213,12288.87,57.69,0.076,139,15,0.0704,13672.71,1276190,36744,2957,533843.45,39.044,8510,7280,0.425,3.17,177.9,0.0258,219,49247,441,0,6,0.08981,0.05638,0.12918,0.08394,-0.05018,0,,,219.5714,8.5217,-0.7711,-0.0533,0.0812,211.0,13096.0886,1032.2448,-0.782,-0.1033,0.11,12057.69,59.5643,2.3745,-0.7893,-0.0529,0.0265,57.15,0.0771,0.0038,-0.297,-0.038,0.0857,0.074,163.7143,22.8233,-1.0829,-0.232,-0.0211,136.0,16.8571,1.4639,-1.2687,-0.1667,-0.0625,16.0,0.0767,0.004,-1.5798,-0.12,-0.133,0.0758,13626.8543,692.1208,0.0663,0.0723,0.0098,13641.75,2000646.1429,495559.9528,-1.4619,-0.4791,-0.2022,1570709.0,55670.1429,15927.5485,-1.1883,-0.5421,-0.4226,63270.0,4409.4286,1798.6259,-0.8075,-0.4843,0.3417,7268.0,567365.3329,289791.7731,-0.1157,-0.1358,0.8673,958530.72,41.9553,21.54,-0.1352,-0.194,0.849,70.264,8639.8571,247.2869,-0.5251,-0.0312,0.0253,8434.0,7112.8571,545.8142,0.3062,0.0571,0.1245,6727.0,0.4103,0.0347,0.4242,-0.0341,-0.0185,0.418,3.1829,0.2952,-0.0436,-0.0838,0.1486,3.54,175.9714,11.5739,0.1666,-0.016,-0.0835,168.7,0.026,0.0006,-0.3977,-0.019,0.1622,0.0256,224.5714,11.8583,-0.4698,-0.0519,0.1902,215.0,50113.4286,568.937,-1.5229,-0.0018,-0.0454,50784.0,401.4286,68.5392,0.5774,0.1221,-0.0577,390.0,0.0,0.0,,,,0.0,3.1429,1.5736,1.8157,0.5,1.0,3.0,0.0076,0.0379,-1.5228,-0.1315,-1.4738,0.0523
