date,channel,spend_usd,impressions,clicks,conversions,attributed_revenue_usd,roas
2025-04-16,social,467.63,71008,2644,126,16615.6,35.532
2025-04-16,email,2748.71,417387,15544,745,97665.97,35.532
2025-04-16,affiliate,1900.26,288552,10746,515,67519.4,35.532
2025-04-16,display,638.63,96977,3614,174,22691.39,35.531
2025-04-17,paid_search,3757.29,736865,19612,659,114311.92,30.424
2025-04-17,social,2077.26,407385,10843,364,63198.77,30.424
2025-04-17,email,5469.88,1072733,28552,959,166416.07,30.424
2025-04-17,affiliate,692.05,135721,3612,121,21054.87,30.424
2025-04-17,display,214.53,42074,1121,39,6526.84,30.424
2025-04-18,paid_search,5301.97,428906,9678,1136,107601.2,20.295
2025-04-18,social,2243.33,181475,4094,480,45527.34,20.295
2025-04-18,email,1906.73,154245,3480,408,38696.21,20.295
2025-04-18,affiliate,954.11,77183,1741,204,19363.19,20.295
2025-04-18,display,1353.43,109489,2473,292,27467.47,20.295
2025-04-19,paid_search,2237.69,245345,6530,370,68113.14,30.439
2025-04-19,social,4025.83,441401,11749,667,122542.57,30.439
2025-04-19,email,2728.76,299187,7964,452,83060.95,30.439
2025-04-19,affiliate,3707.88,406541,10821,614,112864.64,30.439
2025-04-19,display,787.33,86326,2301,132,23965.61,30.439
2025-04-20,paid_search,2713.27,391053,3939,413,40438.95,14.904
2025-04-20,social,3358.2,484004,4876,511,50051.04,14.904
2025-04-20,email,2849.45,410680,4137,433,42468.52,14.904
2025-04-20,affiliate,3095.78,446183,4495,471,46139.95,14.904
2025-04-20,display,208.57,30062,304,33,3108.47,14.904
2025-04-21,paid_search,1731.3,273428,7403,451,56852.13,32.838
2025-04-21,social,2876.84,454347,12302,750,94469.28,32.838
2025-04-21,email,5251.89,829443,22458,1370,172460.5,32.838
2025-04-21,affiliate,1824.4,288131,7801,476,59909.2,32.838
2025-04-21,display,1300.12,205333,5561,342,42693.15,32.838
2025-04-22,paid_search,2504.25,221317,3231,269,35392.18,14.133
2025-04-22,social,3410.1,301373,4400,366,48194.44,14.133
2025-04-22,email,5116.94,452217,6602,550,72316.82,14.133
2025-04-22,affiliate,1844.27,162990,2379,198,26064.83,14.133
2025-04-22,display,73.74,6519,98,10,1042.09,14.132
2025-04-23,paid_search,5953.97,770067,34334,2432,298543.82,50.142
2025-04-23,social,5544.47,717103,31973,2265,278010.66,50.142
2025-04-23,email,156.29,20213,901,63,7836.44,50.14
2025-04-23,affiliate,1629.93,210809,9399,665,81727.84,50.142
2025-04-23,display,335.02,43332,1933,140,16798.44,50.142
2025-04-24,paid_search,5678.29,712774,26651,1193,135583.5,23.878
2025-04-24,social,2167.58,272088,10173,455,51756.47,23.878
2025-04-24,email,2734.65,343270,12835,574,65296.78,23.878
2025-04-24,affiliate,1168.74,146708,5485,245,27906.72,23.878
2025-04-24,display,406.29,51001,1909,87,9700.99,23.877
2025-04-25,paid_search,7006.5,1394681,65475,1806,262011.35,37.395
2025-04-25,social,1612.52,320980,15069,415,60300.89,37.395
2025-04-25,email,1813.54,360994,16947,467,67818.09,37.395
2025-04-25,affiliate,943.79,187867,8819,243,35293.59,37.396
2025-04-25,display,678.84,135128,6346,177,25385.59,37.396
2025-04-26,paid_search,5967.89,574662,19727,1926,343911.36,57.627
2025-04-26,social,2648.9,255069,8756,855,152648.22,57.627
2025-04-26,email,1132.38,109039,3743,365,65255.58,57.627
2025-04-26,affiliate,2336.93,225028,7724,754,134670.29,57.627
2025-04-26,display,1024.38,98642,3388,333,59031.64,57.627
2025-04-27,paid_search,4188.73,410355,9987,364,21168.66,5.054
2025-04-27,social,6716.61,658003,16015,584,33943.87,5.054
2025-04-27,email,1098.32,107598,2618,95,5550.61,5.054
2025-04-27,affiliate,531.01,52021,1266,46,2683.58,5.054
2025-04-27,display,68.51,6714,166,8,346.25,5.054
2025-04-28,paid_search,1714.44,285035,4346,428,66276.74,38.658
2025-04-28,social,6330.29,1052450,16049,1583,244716.74,38.658
2025-04-28,email,3071.89,510720,7788,768,118753.21,38.658
2025-04-28,affiliate,290.29,48262,735,72,11222.12,38.658
2025-04-28,display,851.23,141525,2161,216,32906.89,38.658
2025-04-29,paid_search,4962.94,530053,16558,957,111917.02,22.551
2025-04-29,social,1534.55,163893,5120,296,34605.05,22.551
2025-04-29,email,1499.37,160135,5002,289,33811.56,22.551
2025-04-29,affiliate,3842.58,410396,12820,741,86652.26,22.551
2025-04-29,display,459.01,49027,1534,90,10351.14,22.551
2025-04-30,paid_search,3649.95,667178,27454,2046,318453.34,87.249
2025-04-30,social,3961.97,724213,29801,2221,345676.96,87.249
2025-04-30,email,1280.36,234037,9630,717,111709.38,87.248
2025-04-30,affiliate,3807.67,696007,28640,2134,332213.93,87.249
2025-04-30,display,442.82,80947,3332,250,38636.27,87.251
2025-05-01,paid_search,2731.33,436636,11326,703,118010.95,43.206
2025-05-01,social,7853.57,1255491,32569,2023,339325.12,43.206
2025-05-01,email,996.0,159222,4130,256,43033.48,43.206
2025-05-01,affiliate,311.92,49863,1293,80,13476.86,43.206
2025-05-01,display,183.68,29367,764,50,7936.53,43.208
2025-05-02,paid_search,6376.74,703127,27467,1183,164042.85,25.725
2025-05-02,social,3910.81,431222,16845,726,100606.21,25.725
2025-05-02,email,1639.27,180753,7061,304,42170.62,25.725
2025-05-02,affiliate,724.74,79912,3121,134,18644.04,25.725
2025-05-02,display,1175.58,129628,5066,220,30241.96,25.725
2025-05-03,paid_search,4950.23,562408,8499,350,57837.29,11.684
2025-05-03,social,2831.39,321680,4861,200,33081.2,11.684
2025-05-03,email,3359.31,381659,5767,237,39249.35,11.684
2025-05-03,affiliate,451.63,51310,775,31,5276.74,11.684
2025-05-03,display,263.75,29969,455,21,3081.6,11.684
2025-05-04,paid_search,5106.81,850593,41062,1554,298549.25,58.461
2025-05-04,social,3201.87,533306,25745,974,187184.8,58.461
2025-05-04,email,403.86,67266,3247,122,23609.82,58.46
2025-05-04,affiliate,1193.64,198814,9597,363,69781.7,58.461
2025-05-04,display,3727.27,620818,29973,1137,217900.09,58.461
2025-05-05,paid_search,5232.82,794810,32707,2606,441728.5,84.415
2025-05-05,social,1944.68,295375,12155,968,164159.64,84.415
2025-05-05,email,1211.13,183958,7570,603,102237.8,84.415
2025-05-05,affiliate,1479.58,224732,9248,736,124898.47,84.415
2025-05-05,display,1924.15,292259,12028,960,162426.96,84.415
2025-05-06,paid_search,2404.75,304178,13423,1068,54283.34,22.573
2025-05-06,social,4782.27,604911,26694,2124,107951.75,22.573
2025-05-06,email,2597.51,328560,14499,1154,58634.46,22.573
2025-05-06,affiliate,2057.56,260261,11485,914,46445.94,22.573
2025-05-06,display,125.52,15879,701,57,2833.57,22.575
2025-05-07,paid_search,4542.1,739680,12485,862,134079.81,29.519
2025-05-07,social,3934.63,640753,10815,746,116147.62,29.519
2025-05-07,email,2219.9,361510,6102,421,65530.02,29.519
2025-05-07,affiliate,2656.17,432556,7301,504,78408.25,29.519
2025-05-07,display,312.12,50829,860,61,9213.41,29.519
2025-05-08,paid_search,4252.14,494671,11267,422,29640.55,6.971
2025-05-08,social,3767.12,438246,9981,374,26259.59,6.971
2025-05-08,email,2561.95,298043,6788,254,17858.69,6.971
2025-05-08,affiliate,902.55,104997,2391,89,6291.43,6.971
2025-05-08,display,559.71,65117,1485,57,3901.63,6.971
2025-05-09,paid_search,5055.95,729278,13694,1461,233256.53,46.135
2025-05-09,social,1964.92,283423,5322,568,90651.81,46.135
2025-05-09,email,2897.85,417990,7848,837,133692.6,46.135
2025-05-09,affiliate,801.6,115624,2171,231,36982.1,46.135
2025-05-09,display,1392.91,200917,3774,405,64261.68,46.135
2025-05-10,paid_search,5032.41,981421,18365,399,43959.68,8.735
2025-05-10,social,4611.64,899361,16829,366,40284.07,8.735
2025-05-10,email,1701.85,331893,6210,135,14866.14,8.735
2025-05-10,affiliate,1774.49,346061,6475,140,15500.75,8.735
2025-05-10,display,386.76,75427,1414,33,3378.43,8.735
2025-05-11,paid_search,3895.61,764980,22176,1268,187381.94,48.101
2025-05-11,social,2720.84,534290,15488,886,130874.3,48.101
2025-05-11,email,2287.69,449233,13023,744,110039.76,48.101
2025-05-11,affiliate,2895.39,568567,16482,942,139270.59,48.101
2025-05-11,display,492.77,96767,2807,163,23702.4,48.1
2025-05-12,paid_search,3992.81,462264,6068,140,26258.18,6.576
2025-05-12,social,4523.91,523751,6875,159,29750.85,6.576
2025-05-12,email,2845.9,329481,4325,100,18715.66,6.576
2025-05-12,affiliate,164.96,19098,250,5,1084.87,6.577
2025-05-12,display,75.09,8696,115,4,493.77,6.576
2025-05-13,paid_search,6970.82,708672,11092,626,68021.99,9.758
2025-05-13,social,3085.16,313645,4909,277,30105.29,9.758
2025-05-13,email,1008.65,102541,1605,90,9842.49,9.758
2025-05-13,affiliate,1056.77,107434,1681,95,10312.08,9.758
2025-05-13,display,1589.68,161614,2532,145,15512.4,9.758
2025-05-14,paid_search,4696.06,442346,14116,1264,57110.78,12.161
2025-05-14,social,3929.41,370131,11811,1058,47787.23,12.161
2025-05-14,email,2538.54,239118,7630,683,30872.29,12.161
2025-05-14,affiliate,867.08,81674,2606,233,10544.94,12.161
2025-05-14,display,1236.1,116437,3718,335,15032.63,12.161
2025-05-15,paid_search,2582.44,231117,5421,605,62841.23,24.334
2025-05-15,social,2621.75,234635,5504,615,63797.86,24.334
2025-05-15,email,5138.72,459893,10788,1205,125045.84,24.334
2025-05-15,affiliate,414.64,37108,870,97,10089.88,24.334
2025-05-15,display,1070.87,95841,2250,253,26058.66,24.334
2025-05-16,paid_search,3766.18,440306,5557,258,27205.81,7.224
2025-05-16,social,2381.41,278412,3513,163,17202.61,7.224
2025-05-16,email,4083.38,477390,6025,279,29497.15,7.224
2025-05-16,affiliate,3007.42,351599,4437,206,21724.73,7.224
2025-05-16,display,198.37,23195,294,15,1433.03,7.224
2025-05-17,paid_search,5004.93,758450,28079,1535,114573.13,22.892
2025-05-17,social,1079.91,163651,6058,331,24721.48,22.892
2025-05-17,email,4669.0,707544,26194,1432,106883.16,22.892
2025-05-17,affiliate,1544.43,234043,8664,473,35355.09,22.892
2025-05-17,display,101.04,15313,570,34,2313.02,22.892
2025-05-18,paid_search,4114.31,375098,7746,789,98158.0,23.858
2025-05-18,social,2097.0,191181,3948,402,50029.55,23.858
2025-05-18,email,1858.22,169412,3498,356,44332.78,23.858
2025-05-18,affiliate,225.1,20522,423,43,5370.45,23.858
2025-05-18,display,3481.7,317426,6557,671,83065.61,23.858
2025-05-19,paid_search,2932.85,491218,8871,575,97762.6,33.334
2025-05-19,social,3333.62,558342,10084,654,111121.66,33.334
2025-05-19,email,3333.95,558398,10085,654,111132.75,33.334
2025-05-19,affiliate,3159.46,529173,9557,620,105316.44,33.334
2025-05-19,display,875.66,146664,2650,174,29188.89,33.334
2025-05-20,paid_search,5078.97,778225,16554,1406,77309.86,15.222
2025-05-20,social,4161.66,637670,13564,1152,63346.94,15.222
2025-05-20,email,1516.62,232383,4943,419,23085.25,15.222
2025-05-20,affiliate,671.74,102926,2189,185,10224.89,15.221
2025-05-20,display,725.96,111238,2368,203,11050.35,15.222
2025-05-21,paid_search,1325.1,220194,4302,280,27693.72,20.899
2025-05-21,social,1969.08,327205,6392,416,41152.36,20.899
2025-05-21,email,1669.02,277343,5418,352,34881.29,20.899
2025-05-21,affiliate,4445.69,738749,14433,940,92911.81,20.899
2025-05-21,display,2220.63,369009,7211,471,46409.6,20.899
2025-05-22,paid_search,4943.55,738551,21897,1307,180411.0,36.494
2025-05-22,social,4389.52,655780,19443,1161,160191.96,36.494
2025-05-22,email,1140.95,170454,5053,301,41638.15,36.494
2025-05-22,affiliate,1333.67,199246,5907,352,48671.38,36.494
2025-05-22,display,1433.91,214224,6353,382,52329.13,36.494
2025-05-23,paid_search,3836.85,503557,7046,423,83542.02,21.774
2025-05-23,social,1746.01,229150,3206,192,38016.92,21.774
2025-05-23,email,4013.93,526797,7371,442,87397.75,21.774
2025-05-23,affiliate,463.08,60776,850,51,10083.03,21.774
2025-05-23,display,1799.17,236130,3306,200,39174.51,21.774
2025-05-24,paid_search,6225.54,717387,21493,779,151124.15,24.275
2025-05-24,social,1573.31,181296,5431,196,38191.79,24.275
2025-05-24,email,1191.08,137251,4112,149,28913.22,24.275
2025-05-24,affiliate,2524.52,290907,8715,315,61282.24,24.275
2025-05-24,display,727.79,83868,2515,93,17667.16,24.275
2025-05-25,paid_search,4735.19,801547,39480,4709,779230.15,164.562
2025-05-25,social,1954.69,330879,16297,1943,321666.74,164.562
2025-05-25,email,1566.92,265240,13064,1558,257855.2,164.562
2025-05-25,affiliate,977.64,165489,8151,972,160881.92,164.562
2025-05-25,display,2300.0,389333,19179,2289,378490.26,164.561
2025-05-26,paid_search,6582.49,1244883,18223,920,89935.77,13.663
2025-05-26,social,2157.1,407951,5971,301,29472.15,13.663
2025-05-26,email,2811.33,531680,7782,393,38410.89,13.663
2025-05-26,affiliate,1050.05,198585,2906,146,14346.65,13.663
2025-05-26,display,449.83,85076,1248,65,6146.14,13.663
2025-05-27,paid_search,5963.25,1070008,21043,1142,174533.34,29.268
2025-05-27,social,3864.87,693489,13638,740,113117.8,29.268
2025-05-27,email,1388.63,249166,4900,266,40642.59,29.268
2025-05-27,affiliate,1459.05,261802,5148,279,42703.64,29.268
2025-05-27,display,447.96,80382,1584,87,13111.12,29.269
2025-05-28,paid_search,6505.77,1201604,15110,1445,270942.12,41.646
2025-05-28,social,2706.31,499850,6285,601,112708.17,41.646
2025-05-28,email,2628.35,485451,6104,583,109461.24,41.646
2025-05-28,affiliate,1053.98,194668,2448,234,43894.59,41.647
2025-05-28,display,959.22,177167,2230,215,39947.78,41.646
2025-05-29,paid_search,6791.11,872933,11505,695,124289.23,18.302
2025-05-29,social,2509.98,322635,4252,257,45937.14,18.302
2025-05-29,email,2793.46,359073,4732,286,51125.26,18.302
2025-05-29,affiliate,583.25,74971,988,59,10674.55,18.302
2025-05-29,display,290.73,37372,495,32,5320.8,18.302
2025-05-30,paid_search,3826.46,693570,32682,1773,253182.11,66.166
2025-05-30,social,5867.49,1063520,50115,2718,388229.06,66.166
2025-05-30,email,1151.88,208786,9838,533,76215.67,66.166
2025-05-30,affiliate,129.28,23433,1104,59,8554.21,66.168
2025-05-30,display,1753.07,317757,14975,815,115993.51,66.166
2025-05-31,paid_search,3735.59,536493,16535,428,20681.1,5.536
2025-05-31,social,1491.42,214193,6601,171,8256.88,5.536
2025-05-31,email,4255.05,611097,18834,488,23556.98,5.536
2025-05-31,affiliate,3234.93,464590,14319,371,17909.33,5.536
2025-05-31,display,25.8,3705,116,5,142.8,5.535
2025-06-01,paid_search,3807.75,396111,13947,1083,112643.17,29.583
2025-06-01,social,3519.32,366107,12890,1001,104110.87,29.583
2025-06-01,email,3562.18,370565,13047,1013,105378.56,29.583
2025-06-01,affiliate,1875.27,195080,6868,533,55475.37,29.583
2025-06-01,display,920.92,95803,3375,265,27243.36,29.583
2025-06-02,paid_search,2632.53,409818,12503,1203,98740.77,37.508
2025-06-02,social,3979.75,619547,18902,1820,149272.57,37.508
2025-06-02,email,3316.95,516365,15754,1517,124412.08,37.508
2025-06-02,affiliate,2609.64,406256,12394,1193,97882.48,37.508
2025-06-02,display,151.51,23589,722,71,5682.98,37.509
2025-06-03,paid_search,5528.15,750399,20076,1387,261529.32,47.309
2025-06-03,social,3241.33,439983,11771,813,153343.06,47.309
2025-06-03,email,1441.12,195619,5233,361,68177.46,47.309
2025-06-03,affiliate,1492.39,202578,5419,374,70602.78,47.309
2025-06-03,display,284.85,38668,1038,74,13475.71,47.308
2025-06-04,paid_search,2551.18,468397,19377,1681,246145.64,96.483
2025-06-04,social,5058.26,928698,38419,3334,488036.42,96.483
2025-06-04,email,2048.21,376052,15557,1350,197617.87,96.483
2025-06-04,affiliate,773.4,141996,5874,509,74619.98,96.483
2025-06-04,display,2567.83,471455,19505,1695,247750.82,96.483
2025-06-05,paid_search,6611.5,974044,25389,2378,295919.59,44.758
2025-06-05,social,943.93,139065,3624,339,42248.82,44.758
2025-06-05,email,3484.26,513321,13380,1253,155949.62,44.758
2025-06-05,affiliate,2061.08,303650,7914,741,92250.46,44.758
2025-06-05,display,658.37,96997,2531,238,29467.79,44.759
2025-06-06,paid_search,3491.84,602799,19423,931,149637.66,42.854
2025-06-06,social,1019.65,176022,5671,271,43695.43,42.853
2025-06-06,email,6228.22,1075183,34645,1660,266901.26,42.854
2025-06-06,affiliate,981.11,169369,5457,261,42043.93,42.853
2025-06-06,display,999.34,172521,5562,269,42825.85,42.854
2025-06-07,paid_search,4124.65,726445,26656,1952,121068.74,29.352
2025-06-07,social,2083.09,366880,13462,986,61143.88,29.352
2025-06-07,email,3878.84,683153,25068,1836,113853.76,29.353
2025-06-07,affiliate,1500.95,264352,9700,710,44056.72,29.353
2025-06-07,display,611.21,107651,3952,291,17940.64,29.353
2025-06-08,paid_search,3538.0,368509,12836,970,73886.03,20.884
2025-06-08,social,2020.96,210497,7332,554,42204.8,20.884
2025-06-08,email,4082.48,425221,14812,1119,85256.78,20.884
2025-06-08,affiliate,1645.2,171359,5969,451,34357.63,20.884
2025-06-08,display,875.58,91201,3179,242,18285.25,20.884
2025-06-09,paid_search,2693.59,524626,24230,1445,276837.39,102.776
2025-06-09,social,5241.96,1020968,47155,2813,538749.47,102.776
2025-06-09,email,4171.74,812523,37527,2238,428756.21,102.776
2025-06-09,affiliate,665.13,129546,5983,356,68359.51,102.776
2025-06-09,display,99.0,19281,893,56,10173.62,102.764
2025-06-10,paid_search,5691.75,844932,14740,1360,70354.48,12.361
2025-06-10,social,4467.05,663127,11569,1067,55216.21,12.361
2025-06-10,email,1499.39,222582,3883,358,18533.62,12.361
2025-06-10,affiliate,677.11,100516,1753,161,8369.65,12.361
2025-06-10,display,832.11,123527,2157,201,10285.44,12.361
2025-06-11,paid_search,5382.64,801205,24323,687,117252.6,21.783
2025-06-11,social,1749.15,260360,7904,223,38102.55,21.783
2025-06-11,email,1814.44,270079,8199,231,39524.88,21.784
2025-06-11,affiliate,2498.54,371908,11290,319,54426.97,21.784
2025-06-11,display,337.52,50242,1526,45,7352.23,21.783
2025-06-12,paid_search,5652.46,638752,23620,2122,263176.15,46.56
2025-06-12,social,3407.04,385010,14237,1279,158630.24,46.56
2025-06-12,email,2533.23,286265,10585,951,117946.02,46.56
2025-06-12,affiliate,1239.08,140021,5177,465,57691.0,46.56
2025-06-12,display,267.36,30217,1119,101,12448.78,46.562
2025-06-13,paid_search,4597.06,728113,23494,1047,177709.38,38.657
2025-06-13,social,1565.3,247922,7999,356,60509.97,38.657
2025-06-13,email,3312.65,524680,16930,754,128057.82,38.657
2025-06-13,affiliate,2981.89,472292,15239,679,115271.63,38.657
2025-06-13,display,714.45,113162,3654,164,27618.5,38.657
2025-06-14,paid_search,6655.29,583161,11068,1134,192278.06,28.891
2025-06-14,social,1479.55,129644,2460,252,42745.84,28.891
2025-06-14,email,2762.08,242023,4593,470,79799.28,28.891
2025-06-14,affiliate,1115.36,97732,1855,190,32224.02,28.891
2025-06-14,display,1385.76,121427,2307,237,40035.75,28.891
2025-06-15,paid_search,1651.35,239301,7459,294,44347.0,26.855
2025-06-15,social,4575.56,663058,20668,816,122876.97,26.855
2025-06-15,email,1629.55,236143,7361,290,43761.74,26.855
2025-06-15,affiliate,1403.31,203358,6339,250,37686.01,26.855
2025-06-15,display,4175.24,605050,18862,748,112126.49,26.855
2025-06-16,paid_search,3894.01,589705,22985,845,132906.83,34.131
2025-06-16,social,2636.98,399342,15565,572,90003.09,34.131
2025-06-16,email,2012.87,304827,11881,437,68701.54,34.131
2025-06-16,affiliate,2046.83,309969,12082,444,69860.42,34.131
2025-06-16,display,1158.63,175464,6842,253,39545.49,34.131
2025-06-17,paid_search,5573.22,854113,18632,1721,109105.57,19.577
2025-06-17,social,3725.8,570991,12456,1151,72939.15,19.577
2025-06-17,email,2831.27,433901,9465,874,55427.12,19.577
2025-06-17,affiliate,1353.12,207370,4523,418,26489.78,19.577
2025-06-17,display,162.72,24938,547,52,3185.47,19.576
2025-06-18,paid_search,5751.81,753923,8989,1016,105057.39,18.265
2025-06-18,social,2325.88,304866,3634,411,42482.42,18.265
2025-06-18,email,2211.73,289904,3456,390,40397.48,18.265
2025-06-18,affiliate,2620.67,343506,4095,463,47866.73,18.265
2025-06-18,display,764.99,100274,1198,137,13972.67,18.265
2025-06-19,paid_search,3120.5,400920,10520,813,36154.19,11.586
2025-06-19,social,2480.71,318720,8363,646,28741.58,11.586
2025-06-19,email,1465.12,188238,4939,381,16974.96,11.586
2025-06-19,affiliate,3677.47,472479,12398,958,42607.22,11.586
